listing_id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,comments
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"It's a really nice, visibly, sunny apartment! There's everything for comfortable, good staying. It's very close to metro and supermarket near to home. During our staying we have funny and happy mood. Apartment has 2floors, 2 bedrooms, wide balcony and enter to the roof, where you can enjoy picturesque view. Also our staying was private, neighbors did'no make any noise or troubles, and host's friend was glad to hand us with any questions.                                                    We like this house and be happy to stay there next time "
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Richard was enormously gracious: he showed us around the apartment, left restaurant recommendations, left us laundry soap, and basically did everything he could to make us feel at home. The apartment is lovely: sunny, spacious, well taken care of, and comfortable. There are two bedrooms -- one on the main floor and one upstairs -- and a large sitting room with a lovely view. Everything was very nice."
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Richards apartment was very cosy, with a lot of light and personal atmosphere. The neighborhood was also very idyllic - quiet, calm, with couple of nice places to come by, that Richard showed me right after I arrived. "
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,I live in Rotterdam and rented the apartment for my niece and her boyfriend for them to have a place on their own while they were coming from France to visit for a week during Christmas. I met Richard the day before they arrived to visit the place and get the keys. Richard is very kind and helpful. The appartment is great too! Very spacious and full of light. Just next to the city center but still a bit outside so it is still very quiet and there is a nice park nearby. My niece was very happy of her stay there. I highly recommend this listing. <br/>Alex.
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"We had a wonderful stay. The apartment is situated in a nice and quiet neighborhood. There is a supermarket around the corner and the central station is a 10 minute walk away. Apartment is very cozy, lots of light and very comfortable for 4 people.  Richard also provides lots of information like city maps and brochures making it easy to find your way to all the beautiful places in Rotterdam.  "
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Richard was there to welcome us after a long day of travel, showing us some key places in the city to visit, and recommendations. He even helped us get back to the train station with our bags at the end of our stay. 
<br/>
<br/>The neighbourhood was quiet, if just a bit removed from the city centre, button a bike it didn't take long to get there. There is a park right across the way and a school playground so the kids could play.
<br/>
<br/>The place itself was pretty spacious and comfortable for our family of four. Be prepared for stairs, even within the suite, and if you're a light sleeper, bring an eye mask as the sun starts shining it at 5am in July. Other than that, we had almost everything we needed for pleasant stay."
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Thanks to richard, we can enter the house very easily. There was somewhat many stairs, but after we went up the stairs, it does not matter. <br/>We had a great time in that house and there was useful information about the city(rotterdam). The location of the house was good and in the middle of the street between the house and the central station, there were beautiful lake ! And there was big supermarket near house, so u can buy everything you need. Richard came to house to explain how we can enjoy the city. It was great to meet him and thank u ! "
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Richard was a very attentive, helpful and friendly host. He left the key hidden for us on as check-in as the flight was delayed so arrived later than planned. He had a huge table of information laid out like tourist information and he left us the metro cards which we just topped up to travel with. The location was fantastic, public transport was very close and not even far to walk into town. There is a great supermarket just across the road as well and a really good Chinese restaurant just 2 blocks away.<br/>Great spot for friends but not ideal with a toddler or baby as stairs are very steep and narrow. This was my first Air BnB experience and all round good experience. Thanks Richard!"
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Richard's place is located in a very quiet neighbourhood that is conveniently close to central station. You look over a wooded park on the living room side.<br/>A quite large supermarket is 2 minutes down street.<br/>The flat itself is like on the pictures, not very large but ok for 4 persons. You should know that there are quite steep stairs to access the apartment and to the bathroom and upstairs bedroom within the appartement. So if you have legs problems, or small kids with trolley it won't be for you.<br/>The main bedroom is connected to the living room by a small intermediate room filled with books and tourists informations, but the doors are transparent.<br/>Richard was very reactive and friendly, good host."
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"Richard was very helpful and provided us with a lot of information. The flat is located near the train station in a quiet neighborhood. Equipments is a bit faded (heater, shower, ...) and would require some refreshing but the flat is pleasant and full of light."
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,Bright spacious apartment in quiet location. 
7407962,sunny spacious quiet apartment,Blijdorp,51.93297,4.46222,Entire rental unit,Entire home/apt,"We (2 adults + 2 kids (9y and 3y)) stayed for 4 weeks. Location was perfect for kids, big playground just outside and walking distance to park and central station. The neighbors where not used to kids and the noise they make, so there was a complaint. This is not a problem when the weather is nice, but it makes it difficult to stay inside on rainy days.<br/>Richard was very accommodating to our needs for flexible checkin and was kind enough to invite us to his garden house where the kids picked lettuce and herbs.<br/>The apartment gets very warm when the sun is shining and it is difficult to cool it down."
